id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
2338,en,Superfast!,28.483,3/5/2015,"['Comedy', 'Action']","Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who hides his cash in a downtown Taco Bell. The gang's outrageous plan is as daring as it is ridiculous and will see them towing the whole damn restaurant, at crazy speeds.",0,99,They're going nowhere... fast.
3980,en,American Pie: Revealed,26.566,1/2/2004,"['Documentary', 'Comedy']","Documentary about the making of American Pie (1999), American Pie 2 (2001) and American Wedding (2003).",0,213,
6877,en,Boy Erased,15.706,9/24/2018,['Drama'],"Jared, the son of a Baptist pastor in a small American town, is outed to his parents at age 19. Jared is faced with an ultimatum: attend a gay conversion therapy program – or be permanently exiled and shunned by his family, friends, and faith.",7928149,115,The truth cannot be converted.
4054,en,The Wizard of Lies,16.775,5/11/2017,"['Crime', 'Drama', 'History', 'Thriller', 'TV Movie']","A look behind the scenes at Bernie Madoff's massive Ponzi scheme, how it was perpetrated on the public and the trail of destruction it left in its wake, both for the victims and Madoff's family.",0,133,Only those you trust can truly betray you.
2237,en,Secret Window,23.306,3/12/2004,"['Mystery', 'Thriller']","Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",92913171,96,The most important part of a story is the ending.
7106,en,Tesla,13.515,8/14/2020,"['Drama', 'History']","The story of the Promethean struggles of Nikola Tesla, as he attempts to transcend entrenched technology—including his own previous work—by pioneering a system of wireless energy that would change the world.",364008,102,
9668,en,The End of the Tour,9.057,7/31/2015,['Drama'],"The story of the five-day interview between Rolling Stone reporter David Lipsky and acclaimed novelist David Foster Wallace, which took place right after the 1996 publication of Wallace's groundbreaking epic novel, 'Infinite Jest.'",3002884,106,Imagine the greatest conversation you've ever had.
4745,en,The Amityville Horror,16.123,7/26/1979,['Horror'],"George Lutz and his wife Kathleen, move into their Long Island dream house with their children only for their lives to be turned into a hellish nightmare. The legacy of a murder committed in the house gradually affects the family and a priest is brought in to try and exorcise the demonic presence from their home.",86432000,117,"For God's Sake, Get Out!"
864,en,Nightcrawler,59.561,10/23/2014,"['Crime', 'Drama', 'Thriller']","When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",50300000,118,The city shines brightest at night
6203,en,Hell Baby,13.703,9/6/2013,"['Comedy', 'Horror']","After she and her husband move into a haunted house, a woman gives birth to a demonic infant that wreaks havoc.",0,98,The Devil got a baby mama.
5508,en,Hellraiser: Judgment,14.046,2/13/2018,['Horror'],"Detectives Sean and David Carter are on the case to find a gruesome serial killer terrorizing the city. Joining forces with Detective Christine Egerton, they dig deeper into a spiraling maze of horror that may not be of this world.",0,81,Evil seeks evil.
7429,en,The Art of Self-Defense,10.164,7/12/2019,"['Action', 'Comedy', 'Thriller']","Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity, violence and hypermasculinity and a woman fighting for her place in it.",2414269,104,
371,es,Destello Bravío,120.253,6/18/2021,['Drama'],"The women of a small rural town, suspended in time and whipped by depopulation, live between the apathy of their daily day where nothing extraordinary happens and a deep desire for liberating experiences that makes them rediscover the place where they believe they were happy or dreamed of being happy.",0,98,
6296,pl,Love Longing Loss: At Home with Charles Lloyd During Isolation,20.698,11/10/2021,[],"At the end of 2019, Charles Lloyd, one of the icons of contemporary jazz, gave a warmly received concert at the Pierre Boulez Saal concert hall in Berlin. The next two performances were scheduled for December 2020, but the pandemic forced the artist to change his plans. Neither the musician nor the organizers, however, wanted to leave jazz fans empty-handed.",0,60,
5551,en,Bill & Ted's Excellent Adventure,14.014,2/17/1989,"['Adventure', 'Comedy', 'Science Fiction']","Bill and Ted are high school buddies starting a band. They are also about to fail their history class—which means Ted would be sent to military school—but receive help from Rufus, a traveller from a future where their band is the foundation for a perfect society. With the use of Rufus' time machine, Bill and Ted travel to various points in history, returning with important figures to help them complete their final history presentation.",40485039,90,History is about to be rewritten by two guys who can't spell.
5723,en,I.T.,14.951,9/9/2016,"['Crime', 'Drama', 'Thriller']","Mike Regan is a successful, self-made man who has it all: a gorgeous wife, a beautiful teenage daughter and a sleek, state-of-the-art “smart home”. But he soon finds himself in a deadly, high-stakes game of cat-and-mouse when his I.T. consultant, Ed, starts using his skills to stalk Mike’s daughter and endanger his family, his business, and his life. In a world where there is no privacy, and personal secrets can go viral by the click of a mouse, Mike needs to rely on his old connections to defeat a new kind of nemesis.",0,96,Your life is not secure.
5899,en,An Extremely Goofy Movie,16.619,2/29/2000,"['Animation', 'Family', 'Comedy']","It's all extreme sports and a life of freedom as Max sets off for college -- but Goofy misses Max so much he loses his job and goes to finish college alongside Max and his friends. But as Goofy tries to get closer to Max, both must go to the extreme to learn how to live their own lives together.",0,79,
9287,en,The Secret of My Success,9.594,4/10/1987,['Comedy'],"Brantley Foster, a well-educated kid from Kansas, has always dreamed of making it big in New York, but once in New York, he learns that jobs - and girls - are hard to get. When Brantley visits his uncle, Howard Prescott, who runs a multi-million-dollar company, he is given a job in the company's mail room.",110996879,111,There's no such thing as an overnight success. Brantley Foster took two weeks.
7871,en,Always Be My Maybe,9.827,5/31/2019,"['Romance', 'Comedy']","Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",0,101,There's Always Been Something Between Them.
2364,en,Fallen,26.941,11/10/2016,"['Drama', 'Fantasy', 'Romance']","Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",0,91,Some angels are destined to fall.
3213,ja,劇場版 HUNTER×HUNTER　緋色の幻影,20.153,1/12/2013,"['Animation', 'Adventure', 'Fantasy', 'Action']","Gon, Killua, Kurapika and Leorio reunite to face a dangerous opponent who was once a member of the Phantom Troupe.",12705094,97,
911,en,Django Unchained,69.198,12/25/2012,"['Drama', 'Western']","With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",425368238,165,"Life, liberty and the pursuit of vengeance."
9047,en,Walk Hard: The Dewey Cox Story,8.128,12/21/2007,"['Comedy', 'Music', 'Drama']","Following a childhood tragedy, Dewey Cox follows a long and winding road to music stardom. Dewey perseveres through changing musical styles, an addiction to nearly every drug known and bouts of uncontrollable rage.",18317151,96,Life made him tough. Love made him strong. Music made him hard.
9790,fr,"Plaire, aimer et courir vite",8.549,5/9/2018,['Drama'],Jacques is a writer living in Paris. He hasn't turned 40 but already mistrusts that the best in life is yet to come. Arthur is a student living in Brittany. He reads and smiles a lot and refuses to think that everything in life might not be possible. Jacques and Arthur will like each other. Just like in a lovely dream. Just like in a sad story.,1631910,132,
7289,ru,Рассвет,15.144,1/31/2019,"['Horror', 'Thriller']","Female protagonist’s brother dies under mysterious circumstances. Extremely vivid nightmares begin to haunt her and she decides to turn to the Institute of somnology for help. Along with other patients, they are induced into a «collective lucid dream». But at the dawn, they will awake to a completely different reality that is more horrifying than any nightmare.",0,98,
